ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
1195,Kiran,Grant,DRAPER & GROCER,M,M,Leonora Mullen,,14,SEPTEMBER,1961,"2617 Main Street, Caithness",60,Samuel,Grant,,D,Jessica,Cruickshanks,,D,I51.70,I51.70,I20.90,SYNTHETIC DATA PRODUCED USING VALIPOP,1195,339,1195,934,865,1166,1195,305,865,934,339,1166,NA
1197,Daniel,Mullen,FARM LABOURER,M,M,Eboni Mullen,,11,SEPTEMBER,1961,"1 Willow Drive, Girvan, South Ayrshire",61,Kieran,Mullen,,,Erin,Drake,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1197,341,1197,986,989,1190,1197,299,989,986,341,1190,NA
1199,Daniel,Mullen,LABOURER AG,M,M,Jodie Mullen,,1,JANUARY,1952,"5 Roxburgh Road, Pulteneytown, Wick",50,George,Mullen,,,Caroline,Mcbain,,D,K31.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1199,364,1199,960,1021,1188,1199,308,1021,960,364,1188,NA
1201,Jay,Cruickshanks,POWER LOOM TENTER,M,M,Annabel Black,PAUEPR,26,SEPTEMBER,1961,"1 Arra's Cottages, Na h-Eileanan Siar",59,Paul,Cruickshanks,,D,Jessica,Anderson,,,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1201,343,1201,1034,933,1198,1201,309,933,1034,343,1198,NA
1203,Lewis,Powell,FERRYMAN,M,M,Shannon Cruickshanks,FISH DEALER,26,MAY,1961,"584 Rathad an Duin, Na h-Eileanan Siar",58,Daniel,Powell,,D,Chloe,Grant,,D,I51.90,R60.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,1203,356,1203,876,805,1212,1203,297,805,876,356,1212,NA
1205,Joseph,Black,GARDENER,M,M,Amy Jones,,25,JANUARY,1961,"1 Hen Street, Pulteneytown, Wick",58,Oliver,Black,,D,Masuma,Anderson,,D,I38.01,J81.01,R60.91,SYNTHETIC DATA PRODUCED USING VALIPOP,1205,373,1205,932,927,1274,1205,296,927,932,373,1274,NA
1207,Luke,Mullen,SHOEMAKER,M,M,Jasmine Mcbain,,23,NOVEMBER,1971,"2 Swanson Drive, Harden, Wick",69,George,Mullen,,D,Caroline,Mcbain,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1207,363,1207,960,1021,1264,1207,308,1021,960,363,1264,NA
1209,Adeel,Cruickshanks,AG LAB,W,M,Alexandra Mullen,GENERAL LAB,24,DECEMBER,1973,"1 Mowat Road, Caithness",71,Matthew,Cruickshanks,,D,Laura,Cruickshanks,,D,J11.10,J20.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,1209,365,1209,1056,1057,1230,1209,311,1057,1056,365,1230,NA
1211,James,Drake,,B,M,,,11,DECEMBER,1903,"3 Pilot Row, Broadhaven, Caithness",0,Ellis,Drake,,,Brooke,Mullen,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1211,,1211,1014,991,,1211,300,991,1014,,,NA
1213,Joshua,Mullen,CHIMNEY SWEEPER,M,M,Jessica Jones,FILED WORKER,3,JUNE,1954,"6 Pilot Place, Broadhaven, Caithness",49,George,Mullen,,D,Caroline,Mcbain,,D,B03.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1213,355,1213,960,1021,1248,1213,308,1021,960,355,1248,NA
1215,Daniel,Cruickshanks,FISHERMAN,M,M,Jessica Mullen,,16,MAY,1954,"4 Roxburgh Road, Pulteneytown, Wick",48,Mohammed,Cruickshanks,,,Sian,Jones,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1215,353,1215,1044,1031,1222,1215,313,1031,1044,353,1222,NA
1217,Maximilian,Jones,HAWKER,W,M,Georgia Black,,16,APRIL,1963,"4 Pilot Place, Broadhaven, Caithness",57,Troy,Jones,,,Abigail,Mcbain,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1217,361,1217,1068,1033,1226,1217,315,1033,1068,361,1226,NA
1219,Mohammed,Drake,LAND STEWARD,W,M,Amber Cruickshanks,MILL WORKER FLAX,11,SEPTEMBER,1961,"8 Gearra Mor, Na h-Eileanan Siar",55,Ellis,Drake,,,Brooke,Mullen,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1219,360,1219,1014,991,1214,1219,300,991,1014,360,1214,NA
1221,Stephen,Mullen,FARMER OF 4 ACRES OF ARABLE LAND WITH PASTURE,M,M,Jade Mcbain,,7,JULY,1961,"252 Golf Course Road, Girvan, South Ayrshire",53,Kieran,Mullen,,,Erin,Drake,,D,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1221,352,1221,986,989,1220,1221,299,989,986,352,1220,NA
1223,Daniel,Cruickshanks,LINEN WARPER,D,M,Chloe Cruickshanks,RETIRED SERVT,3,JULY,1963,"583 Rathad an Duin, Na h-Eileanan Siar",56,Paul,Cruickshanks,,D,Jessica,Anderson,,,N35.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1223,350,1223,1034,933,1228,1223,309,933,1034,350,1228,NA
1225,Jack,Jones,BUTLER,B,M,,,2,APRIL,1956,"569 Rathad an Duin, Na h-Eileanan Siar",47,Maximilian,Jones,,D,Tiffany,Anderson,,D,K63.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1225,,1225,900,889,,1225,303,889,900,,,NA
1227,Luke,Mcbain,TENANTS & GENERAL LABOURER,M,M,Natalie Cruickshanks,MASON WIFE,17,OCTOBER,1956,"1 Argyle Square, Pulteneytown, Wick",48,Luke,Mcbain,,,Stacey,Jones,,D,X59.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1227,358,1227,1120,1029,1266,1227,319,1029,1120,358,1266,NA
1229,Lee,Black,,B,M,,,28,JULY,1909,"2 Pilot Place, Broadhaven, Caithness",0,Matthew,Black,,,Iqrah,Cruickshanks,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1229,,1229,1032,929,,1229,318,929,1032,,,NA
1231,Kyle,Cruickshanks,ART SUPERINTENDANT IN PUBLISHING BLACKIE & SON HOUSE,M,M,Chloe Mcbain,FARMERS WIDOW,17,OCTOBER,1962,"585 Rathad an Duin, Na h-Eileanan Siar",53,Paul,Cruickshanks,,D,Jessica,Anderson,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1231,357,1231,1034,933,1268,1231,309,933,1034,357,1268,NA
1233,Joe,Cruickshanks,ENGINE SMITH & IRON TURNER,M,M,Emma Anderson,SEAMSTRESS,17,MARCH,1962,"1 Badnatua Road, Caithness",52,Matthew,Cruickshanks,,D,Laura,Cruickshanks,,,A41.92,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1233,372,1233,1056,1057,1236,1233,311,1057,1056,372,1236,NA
1235,Alexander,Mcbain,LABOURER,B,M,,,3,JULY,1961,"574 Rathad an Duin, Na h-Eileanan Siar",51,Luke,Mcbain,,D,Stacey,Jones,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1235,,1235,1120,1029,,1235,319,1029,1120,,,NA
1237,Christopher,Black,HOUSE CARPENTER,B,M,,,26,OCTOBER,1958,"1 Cora Linn Court, North Ayrshire",46,Oliver,Black,,D,Masuma,Anderson,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1237,,1237,932,927,,1237,296,927,932,,,NA
1239,Benn,Drake,SLATE QUARRIER,B,M,,,20,FEBRUARY,1958,"3 Pilot Row, Broadhaven, Caithness",46,Ellis,Drake,,,Brooke,Mullen,,,I51.90,J20.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,1239,,1239,1014,991,,1239,300,991,1014,,,NA
1241,Cameron,Jones,HAND LOOM WEAVER,M,M,Hannah Anderson,,20,AUGUST,1961,"8 Pilot Place, Broadhaven, Caithness",49,Simon,Jones,,D,Ciara,Mullen,,,X71.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1241,390,1241,1102,1083,1336,1241,321,1083,1102,390,1336,NA
1243,Andrew,Mcbain,FARMER 24 ACREESS,M,M,Zoe Mcbain,,19,MARCH,1963,"1 Sràid na h-Alba, Steòrnabhagh, Na h-Eileanan Siar",51,Luke,Mcbain,,D,Stacey,Jones,,D,J40.02,I50.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,1243,370,1243,1120,1029,1202,1243,319,1029,1120,370,1202,NA
1245,Kade,Mullen,BUILDER MASON,M,M,Hannah Mcbain,,27,MARCH,1961,"1 Ailsa Place, Girvan, South Ayrshire",49,Kieran,Mullen,,,Erin,Drake,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1245,366,1245,986,989,1276,1245,299,989,986,366,1276,NA
1247,Luke,Cruickshanks,CHELSEA PENSIONER GATE KEEPER,B,M,,,3,SEPTEMBER,1969,"575 Rathad an Duin, Na h-Eileanan Siar",57,Mohammed,Cruickshanks,,D,Sian,Jones,,D,A46.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1247,,1247,1044,1031,,1247,313,1031,1044,,,NA
1253,Scott,Cruickshanks,,B,M,,,25,NOVEMBER,1913,"1 Huddart Street, Pulteneytown, Wick",0,Matthew,Cruickshanks,,,Frances,Perrie,,,C71.94,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1253,,1253,1070,1091,,1253,314,1091,1070,,,NA
1255,Liam,Anderson,,B,M,,,13,DECEMBER,1913,"578 Rathad an Duin, Na h-Eileanan Siar",0,Thomas,Anderson,,,Laura,Powell,,,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1255,,1255,1144,1143,,1255,326,1143,1144,,,NA
1257,Jacob,Cruickshanks,LABOURER IN FOUNDRY,B,M,,,15,NOVEMBER,1962,"11 Leishman Avenue, Pulteneytown, Wick",48,Paul,Cruickshanks,,D,Jessica,Anderson,,,J42.00,I38.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,1257,,1257,1034,933,,1257,309,933,1034,,,NA
1267,Jordan,Mcbain,AGL LABR,W,M,Gabrielle Mcbain,,21,DECEMBER,1961,"587 Rathad an Duin, Na h-Eileanan Siar",46,Maxwell,Mcbain,,D,Chloe,Anderson,,D,R60.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1267,381,1267,1072,1085,1296,1267,317,1085,1072,381,1296,NA
1269,Alexander,Cruickshanks,FARMER OF 100 ACRES,M,M,,,3,DECEMBER,1962,"1 Farrochie Gardens, Glenury, Aberdeenshire",47,Benjamin,Cruickshanks,,D,Kerri,Grant,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1269,,1269,1136,1027,,1269,323,1027,1136,,,NA
1271,Lorenzo,Mullen,CROFT 12 ACRS,M,M,Terri Cruickshanks,PLOUGHMANS WIFE,22,MARCH,1961,"1 Castle Street, Aberdeenshire",44,Ross,Mullen,,D,Jessica,Powell,,,A16.91,I50.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,1271,382,1271,1030,961,1324,1271,307,961,1030,382,1324,NA
1277,Jack,Mullen,SHOEMAKER MASTER,B,M,,,1,JULY,1961,"568 Rathad an Duin, Na h-Eileanan Siar",43,Niall,Mullen,,D,Isabel,Perrie,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1277,,1277,1012,907,,1277,301,907,1012,,,NA
1279,Billy,Mcbain,FIREMAN IN GAS WORK,W,M,Laura Cruickshanks,SHAWL KNITTER,7,DECEMBER,1961,"1 Seaforth Avenue, Pulteneytown, Wick",44,Luke,Mcbain,,D,Stacey,Jones,,D,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1279,368,1279,1120,1029,1272,1279,319,1029,1120,368,1272,NA
1283,Jake,Cruickshanks,COAL MINER,W,M,Yasmin Mcbain,LINEN YARN WINDER,26,NOVEMBER,1961,"1 Arranton Place, Croc, North Ayrshire",43,Mohammed,Cruickshanks,,,Sian,Jones,,D,A16.20,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1283,400,1283,1044,1031,1308,1283,313,1031,1044,400,1308,NA
1291,Peter,Jones,JOINER,R,M,Chelsea Mullen,BLEACHER,8,APRIL,1961,"9 Pilot Place, Broadhaven, Caithness",41,Rory,Jones,,D,Iqrah,Cruickshanks,,,K31.94,G03.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,1291,386,1291,1032,799,1346,1291,327,799,1032,386,1346,NA
1299,Liam,Mcbain,,B,M,,,11,SEPTEMBER,1920,"1 Swanson Drive, Harden, Wick",0,Maxwell,Mcbain,,,Chloe,Anderson,,,A38.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1299,,1299,1072,1085,,1299,317,1085,1072,,,NA
1301,Daniel,Anderson,MILLER,M,M,Erin Black,,1,OCTOBER,1961,"2 Mowat Road, Caithness",41,Stuart,Anderson,,D,Charlotte,Black,,D,I51.90,R60.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,1301,379,1301,1148,1081,1314,1301,331,1081,1148,379,1314,NA
1303,Benjamin,Jones,FARMER OF 110 ACRES,M,M,Rosalind Mcbain,,25,MAY,1961,"1 Brochroy Croft, Argyll and Bute",39,Joshua,Jones,,D,Aurora,Jones,,D,J20.90,R09.00,R40.20,SYNTHETIC DATA PRODUCED USING VALIPOP,1303,396,1303,1050,1103,1318,1303,,1103,1050,396,1318,NA
1309,Ciaran,Drake,BOOK AGENT,M,M,Chloe Anderson,FISH DEALER,7,MARCH,1961,"1 Gearra Mor, Na h-Eileanan Siar",38,Ellis,Drake,,,Brooke,Mullen,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1309,374,1309,1014,991,1306,1309,300,991,1014,374,1306,NA
1323,Luke,Mcbain,,B,M,,,12,NOVEMBER,1923,"574 Rathad an Duin, Na h-Eileanan Siar",0,Luke,Mcbain,,,Stacey,Jones,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1323,,1323,1120,1029,,1323,319,1029,1120,,,NA
1325,Taylor,Anderson,,B,M,,,20,SEPTEMBER,1923,"578 Rathad an Duin, Na h-Eileanan Siar",0,Thomas,Anderson,,,Laura,Powell,,,A09.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1325,,1325,1144,1143,,1325,326,1143,1144,,,NA
1327,Samual,Mcbain,COACH PAINTER,W,M,Olivia Mullen,DAIRYMAID,4,JUNE,1961,"1 Strath View, Highland",38,Liam,Mcbain,,,Antonia,Cruickshanks,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1327,405,1327,1168,1157,1282,1327,340,1157,1168,405,1282,NA
1335,Thomas,Mcbain,FARM SHEPHERD,M,M,Victoria Anderson,,14,MARCH,1961,"2 Hill Avenue, Pulteneytown, Wick",35,Luke,Mcbain,,D,Stacey,Jones,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1335,410,1335,1120,1029,1362,1335,319,1029,1120,410,1362,NA
1337,Harry,Mcbain,PLASTERER,M,M,Hannah Anderson,,24,DECEMBER,1962,"4 Swanson Drive, Harden, Wick",37,Paul,Mcbain,,,Hollie,Perrie,,,J45.90,J81.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,1337,407,1337,1158,1109,1316,1337,330,1109,1158,407,1316,NA
1341,Robert,Black,COTTON WEAVER & WARPER,M,M,Catriona Mullen,SERVANT DOMESTIC,9,APRIL,1961,"11 Pilot Place, Broadhaven, Caithness",34,Jake,Black,,,Holly,Mcbain,,D,J81.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1341,408,1341,1146,1141,1320,1341,336,1141,1146,408,1320,NA
1349,Daniel,Anderson,,B,M,,,16,JANUARY,1928,"578 Rathad an Duin, Na h-Eileanan Siar",0,Thomas,Anderson,,,Laura,Powell,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1349,,1349,1144,1143,,1349,326,1143,1144,,,NA
1351,Macauley,Mcbain,JOURNEYMAN TAILOR,W,M,Stephanie Mcbain,,8,JANUARY,1962,"1 Jeffrey Street, Caithness",33,Luke,Mcbain,,D,Stacey,Jones,,D,N28.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1351,406,1351,1120,1029,1312,1351,319,1029,1120,406,1312,NA
1353,Samuel,Mcbain,CLERK OF BOTTLE FACTORY,M,M,Heather Mullen,,7,OCTOBER,1962,"2 Union Street, Scottish Borders",34,Liam,Mcbain,,D,Antonia,Cruickshanks,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1353,415,1353,1168,1157,1376,1353,340,1157,1168,415,1376,NA
1355,Ryan,Cruickshanks,PLASTERER (JOUR),W,M,Ottilie Mullen,,10,APRIL,1962,"11 Gearra Mor, Na h-Eileanan Siar",33,Jay,Cruickshanks,,D,Annabel,Black,,,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1355,398,1355,1198,1201,1354,1355,343,1201,1198,398,1354,NA
1357,Joe,Cruickshanks,,B,M,,,13,DECEMBER,1929,"1 Dal nan Each, Highland",0,Benjamin,Cruickshanks,,,Kerri,Grant,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1357,,1357,1136,1027,,1357,323,1027,1136,,,NA
1359,Kyle,Mcbain,,B,M,,,9,APRIL,1929,"1 The Croft, The Holmes, Scottish Borders",0,Liam,Mcbain,,,Antonia,Cruickshanks,,,R50.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1359,,1359,1168,1157,,1359,340,1157,1168,,,NA
1361,Kieran,Cruickshanks,SHOEMAKER,B,M,,,1,FEBRUARY,1961,"1 St Molios Park, Croc, North Ayrshire",31,Guy,Cruickshanks,,D,Alice,Mullen,,,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1361,,1361,1196,1151,,1361,347,1151,1196,,,NA
1363,Jacob,Cruickshanks,RAILWAY PLATELAYER,B,M,,,13,SEPTEMBER,1962,"5 Pilot Place, Broadhaven, Caithness",33,Daniel,Cruickshanks,,,Chloe,Cruickshanks,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1363,,1363,1228,1223,,1363,350,1223,1228,,,NA
1365,Christopher,Mcbain,COLLIER,B,M,,,6,DECEMBER,1961,"582 Rathad an Duin, Na h-Eileanan Siar",31,Matthew,Mcbain,,D,Natasha,Cruickshanks,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1365,,1365,1172,1117,,1365,345,1117,1172,,,NA
1367,Michael,Cruickshanks,PRIVATE 13TH LIGHT DRAGOONS,M,M,Kirsty Mcbain,STEAM LOOM WEAVER,25,JULY,1961,"3 Russel Street, Caithness",30,Jay,Cruickshanks,,,Annabel,Black,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1367,414,1367,1198,1201,1370,1367,343,1201,1198,414,1370,NA
1379,Theodore,Anderson,BANK ACCOUNTANT,M,M,Holly Mullen,EMPLOYED AT HOME,23,JULY,1961,"3 Banks Road, Caithness",29,Daniel,Anderson,,D,Amber,Cruickshanks,,D,L02.20,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1379,434,1379,1214,1177,1426,1379,349,1177,1214,434,1426,NA
1381,Adam,Mullen,COTTON HAND LOOM WEAVER,M,M,Linda Black,COTTON MILL WORKER,26,DECEMBER,1961,"1 Greenhead Street, South Ayrshire",29,Stephen,Mullen,,D,Jade,Mcbain,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1381,435,1381,1220,1221,1420,1381,352,1221,1220,435,1420,NA
1383,Malachi,Black,POWER LOOM TENTER,B,M,,,3,FEBRUARY,1961,"2 Creag Ruadh Place, Na h-Eileanan Siar",27,Jake,Black,,,Holly,Mcbain,,D,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1383,,1383,1146,1141,,1383,336,1141,1146,,,NA
1385,Michael,Mullen,AG LAB,M,M,Holly Cruickshanks,DRESSMAKER,12,APRIL,1963,"1 Golf Course Road, Girvan, South Ayrshire",29,Kieran,Mullen,,D,Catharine,Jones,,,A18.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1385,419,1385,1194,1193,1406,1385,346,1193,1194,419,1406,NA
1387,Tom,Perrie,PATTERN WEAVER,R,M,Lily Cruickshanks,,8,DECEMBER,1963,"574 Rathad an Duin, Na h-Eileanan Siar",30,Joseph,Perrie,,,Ruby,Mullen,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1387,443,1387,1250,1251,1394,1387,354,1251,1250,443,1394,NA
1397,Jack,Mcbain,,B,M,,,15,JANUARY,1937,"6 Gearra Mor, Na h-Eileanan Siar",1,Paul,Mcbain,,,Hollie,Perrie,,,A18.33,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1397,,1397,1158,1109,,1397,330,1109,1158,,,NA
1399,Jason,Drake,COACH DRIVER OMNIBUS,M,M,Ruth Jones,SCHOLAR,13,NOVEMBER,1962,"3 Hill Avenue, Pulteneytown, Wick",27,Mohammed,Drake,,D,Amber,Cruickshanks,,D,A16.93,N28.85,,SYNTHETIC DATA PRODUCED USING VALIPOP,1399,442,1399,1214,1219,1484,1399,360,1219,1214,442,1484,NA
1403,Adam,Mullen,LATH SPLITTER,B,M,,,21,NOVEMBER,1961,"2615 Main Street, Caithness",25,Aaron,Mullen,,D,Racheal,Perrie,,,J40.01,K30.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,1403,,1403,1170,1079,,1403,332,1079,1170,,,NA
1405,Cameron,Cruickshanks,MILL WORKER (FLAX),B,M,,,28,JANUARY,1961,"1 St Molios Park, Croc, North Ayrshire",24,Guy,Cruickshanks,,D,Alice,Mullen,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1405,,1405,1196,1151,,1405,347,1151,1196,,,NA
1407,Tyrell,Mullen,CLERK,W,M,Bethan Drake,SCHOLAR,22,JUNE,1962,"590 Rathad an Duin, Na h-Eileanan Siar",26,Joshua,Mullen,,D,Jessica,Jones,,,E41.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1407,430,1407,1248,1213,1478,1407,355,1213,1248,430,1478,NA
1409,David,Mullen,,B,M,,,11,DECEMBER,1937,"2616 Main Street, Caithness",0,Cameron,Mullen,,,Sophie,Jones,,,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1409,,1409,1184,1181,,1409,334,1181,1184,,,NA
1411,Benjamin,Powell,,B,M,,,19,NOVEMBER,1937,"584 Rathad an Duin, Na h-Eileanan Siar",0,Lewis,Powell,,,Shannon,Cruickshanks,,,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1411,,1411,1212,1203,,1411,356,1203,1212,,,NA
1413,Joshua,Mullen,ROPE MAKER,B,M,,,1,MAY,1961,"252 Golf Course Road, Girvan, South Ayrshire",23,Stephen,Mullen,,,Jade,Mcbain,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1413,,1413,1220,1221,,1413,352,1221,1220,,,NA
1415,Kagan,Mullen,GENERAL CLERK TO INSURANCE AGENT & C,B,M,,,14,OCTOBER,1961,"6 Pilot Place, Broadhaven, Caithness",24,Joshua,Mullen,,D,Jessica,Jones,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1415,,1415,1248,1213,,1415,355,1213,1248,,,NA
1419,Aidan,Mullen,COAL MINER,M,M,Lauren Mcbain,SERVANT,15,FEBRUARY,1961,"6 Swanson Drive, Harden, Wick",22,Daniel,Mullen,,D,Jodie,Mullen,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1419,431,1419,1188,1199,1404,1419,364,1199,1188,431,1404,NA
1429,Aaron,Powell,CLERK,B,M,,,8,MAY,1961,"584 Rathad an Duin, Na h-Eileanan Siar",22,Lewis,Powell,,,Shannon,Cruickshanks,,,A75.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1429,,1429,1212,1203,,1429,356,1203,1212,,,NA
1437,Ben,Cruickshanks,SCHOLAR,B,M,,,12,AUGUST,1961,"4 Pilot Row, Broadhaven, Caithness",20,Jordan,Cruickshanks,,,Shannon,Mcbain,,D,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1437,,1437,1174,1191,,1437,,1191,1174,,,NA
1439,George,Mullen,SCHOLAR,M,M,Kate Mcbain,COOPER MASTER'S DAUR,22,MARCH,1961,"5 Gearra Mor, Na h-Eileanan Siar",20,Daniel,Mullen,,D,Jodie,Mullen,,,A75.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1439,432,1439,1188,1199,1466,1439,364,1199,1188,432,1466,NA
1441,Jemaine,Cruickshanks,SCHOLAR,M,M,Tamara Cruickshanks,,13,FEBRUARY,1961,"15 Pilot Place, Broadhaven, Caithness",20,Jay,Cruickshanks,,,Annabel,Black,,,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1441,436,1441,1198,1201,1480,1441,343,1201,1198,436,1480,NA
1443,Mohammed,Powell,SCHOLAR,M,M,Ruth Jones,SCHOLAR,26,APRIL,1961,"12 Gearra Mor, Na h-Eileanan Siar",20,Lewis,Powell,,,Shannon,Cruickshanks,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1443,438,1443,1212,1203,1484,1443,356,1203,1212,438,1484,NA
1455,Samuel,Mcbain,,B,M,,,30,APRIL,1941,"6 Gearra Mor, Na h-Eileanan Siar",0,Paul,Mcbain,,,Hollie,Perrie,,,J18.90,A37.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,1455,,1455,1158,1109,,1455,330,1109,1158,,,NA
1457,Matthew,Jones,,B,M,,,6,DECEMBER,1942,"4 Pilot Place, Broadhaven, Caithness",1,Maximilian,Jones,,,Georgia,Black,,,B37.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1457,,1457,1226,1217,,1457,361,1217,1226,,,NA
1459,David,Mullen,,B,M,,,12,FEBRUARY,1942,"6 Pilot Place, Broadhaven, Caithness",1,Joshua,Mullen,,,Jessica,Jones,,,A38.00,I09.90,J81.01,SYNTHETIC DATA PRODUCED USING VALIPOP,1459,,1459,1248,1213,,1459,355,1213,1248,,,NA
1461,Guy,Jones,,B,M,,,10,JULY,1961,"1 Strath View, Highland",19,Peter,Jones,,D,Olivia,Mullen,,D,A00.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1461,,1461,1282,1291,,1461,375,1291,1282,,,NA
1463,Harry,Mcbain,,B,M,,,26,DECEMBER,1942,"2 Pàirc Bhatasgeir, Na h-Eileanan Siar",0,Connor,Mcbain,,,Emily,Cruickshanks,,,J40.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1463,,1463,1182,1149,,1463,335,1149,1182,,,NA
1473,Harry,Mullen,SCHOLAR,B,M,,,9,APRIL,1961,"1 Waid Terrace, Anstruther Easter, Anstruther",17,Lewis,Mullen,,,Holly,Cruickshanks,,,M62.50,,,SYNTHETIC DATA PRODUCED USING VALIPOP,1473,,1473,1252,1259,,1473,362,1259,1252,,,NA
